"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
278.822668642859,592.510527388401,1247.5703186663,1405.56205963302,-2340.88071054047,1683.63917066231,2496.48921662288,-239.814100826748,-273.601021814328,278.203229766272,1499.58127397359
-1650.12930693182,-2508.81160757712,208.743799833352,-358.826860459615,-3619.67657907115,-742.977400307164,-1022.25523529876,NA,235.882093488099,-3146.50959624143,-621.331557540627
13.7607418865222,NA,-815.59708346258,NA,-679.865987159515,NA,-697.000722489337,NA,-1727.75050508813,NA,NA
1396.03513253075,640.595621226681,576.603441826925,1662.01990933135,165.558345060232,1434.13999018811,1426.87923466411,706.721034577899,609.74319444267,-195.557631360907,296.050788594397
942.425865188104,736.763649297594,1556.95889244045,824.556915369861,1184.07815010047,1071.21265700049,1510.67215203845,680.235831232992,490.957219284495,748.78817561348,1049.20062925398
-2077.05392979732,-1592.97178700494,-1445.82870511326,168.67376421109,-1212.82016849769,-364.825736401307,33.7115537762487,-474.274087505276,139.686090635029,-310.576711926254,-703.302499075883
NA,-14.0832913357356,NA,-1303.55162159472,NA,NA,623.847647705531,-1165.39488773134,NA,455.652760035271,-1904.13572497348
1596.85285210236,1648.53920039207,2976.9360012535,1319.7739433714,1061.96899419582,1126.4125628144,2945.91928118544,-1061.80492910956,NA,1509.59930233716,2569.56948812649
NA,1911.3952355879,NA,2604.90454157006,NA,1169.19123696389,960.01079770353,NA,2523.20389997728,NA,NA
NA,-385.027468507707,NA,NA,NA,497.718642012087,197.132539941169,NA,NA,-1603.93361850507,-928.938035515623
-1368.99184856828,-1051.77219500961,14.9734583330725,-1249.19008877738,398.261031149294,-1566.43894628387,-1127.16244708522,-462.402175985557,-876.980902115831,-1442.31980953094,41.0812064539435
2466.93588998144,-130.898223848513,-445.120551748214,2649.0360095581,493.553232526705,1646.07162937684,294.174395486622,2000.62534279341,1508.40555937608,-1878.7197428647,-935.27069196312
-1096.30376774009,-1326.29843280361,-27.2309274544386,-1414.11372273274,-1429.91040952318,-457.886345393639,-1034.2417097343,-508.935098283613,-1667.47906918517,-1323.72326747391,-594.518368972274
-591.796882549778,-53.4192412229918,496.887942395724,-500.69709902206,244.874228536297,-705.495740320986,-744.29490832168,334.285608443654,-258.822408660555,-365.614555022774,491.312841953647
781.900746142774,999.177613213058,1048.18250488029,3451.62041796751,NA,NA,NA,962.265339040642,2470.39914649122,183.456401940952,619.630719656468
-19.121910629671,-395.384035819451,-1169.09617736361,1127.42006536938,176.117461599258,1228.63762433036,669.387039589054,711.102803369776,-1208.05928527425,-623.843977109413,-1732.99107137689
4064.02918479573,NA,NA,2985.36986938061,NA,2594.63823663561,NA,NA,NA,216.285150981608,2274.68656307919
-2926.17767658441,-2130.00088925893,-216.062533947979,-2337.50365067934,-3922.36682571494,-1196.54347938857,-977.421680601315,-2606.11192287921,-2373.09164406553,-2215.63406446192,-670.577727796413
-2894.38590240703,NA,-2374.19625141908,-2791.11216496057,-2726.77945450546,NA,-2733.47048511547,-2337.47132050155,-3087.16949516321,-3817.34940325682,-3922.67351458057
NA,2819.25731510545,NA,3858.39606362583,NA,2469.8652165238,1993.86817206189,NA,1013.34618223387,NA,-1808.1051786445
1682.42652245824,2852.3136845086,1679.23255395434,2138.02486344529,1315.4312633867,2935.28180746094,3915.48948914778,1761.02618134023,1603.33156710403,3490.02234059634,2139.21272166099
563.58264764605,NA,NA,NA,-1043.29779969287,NA,-1279.04812566203,-972.427743646628,941.903073485942,-1882.19898306255,-865.639229311354
NA,100.234585777578,702.768999278947,NA,987.452984790439,1516.14307649158,1138.98283116499,1484.86141041058,1244.34045690372,94.5659260516436,-213.785998405523
-4715.24507971323,-4782.66359033724,-4405.72961600754,NA,-2277.86258798314,-2561.79213736437,-4714.54024075411,-1034.78347474848,-3654.73730404772,-3699.98594245291,-5129.81683038799
NA,NA,1285.55647463927,507.481949390571,-88.0023524266521,745.346604804595,821.818196828293,-546.266825540506,853.578778471659,-202.382997817212,468.754683698835
-1054.2505843983,NA,328.370283304933,184.53642280539,-1077.43672320609,-630.690888481073,383.857415176073,-1649.11810381982,NA,-2008.65640877406,76.5255854732551
17.8494521318984,849.912905945807,313.373584102795,1107.53158236255,-443.256759970527,1719.10829923926,497.505159079148,1354.11341017087,60.0396100788719,519.898249033431,-966.577455699818
685.998130691407,1546.90774224753,NA,2407.89009552591,NA,2946.41088376973,2518.79413066884,NA,2688.62956666771,NA,-185.896915856445
-1898.09222904185,-1440.34803886852,-428.422675412294,-64.0719110807577,365.026795525952,165.158223282403,630.183576877715,974.858896453859,1811.90543909874,1817.38435216084,492.186135308131
3672.57459408736,4267.90325011753,2531.85143650287,6011.75107596783,1455.19008983321,4581.84138376458,4772.66424442964,3905.70275841185,2343.1003040761,3452.99318108037,2653.65496279681
-2889.01023747684,-3439.59160740191,-3351.19563502233,-1568.85019351104,-490.223664871063,-1692.36292534061,-1414.510338715,-864.398873894474,-2763.18624526426,-1833.61788418289,-2276.52618965831
-254.380917213277,-1248.36352224471,-530.858828234987,2396.02465647291,406.346416239373,1098.75603458883,1131.44041750716,1113.91717225141,-153.778549280229,-710.181728731244,-718.46708390118
NA,NA,-1899.52738413348,NA,NA,-3104.65495220392,NA,-2916.83140550659,NA,-3829.05338702877,-2123.84066737102
NA,-965.083900042794,148.66104545196,NA,-124.050345393425,-25.4982776409805,-963.38378449599,220.167577105665,184.495020828995,-2150.68257034942,-861.200518588076
246.036272692638,1980.85573059902,1401.29477175173,988.048960197443,1455.87388452281,1558.62887262956,2288.78718595189,1543.77646098911,3455.72919878461,3008.44127033455,1555.19274357354
-1120.16154365683,-2024.47937767182,-546.468508819655,103.357694140443,-1292.23369509113,-41.7702044356967,674.282368427673,-566.19356937997,-525.722365037977,-776.321622767912,168.076117634519
2301.14419954612,2501.73813579785,1931.76919926308,2917.18411876369,1547.48293128453,2668.1824845295,2807.80119311669,2490.21046509201,1955.85225325448,1039.94630503066,1327.52638433182
NA,2864.44165652805,NA,3300.97045608136,1294.73530092106,2302.0311149609,3745.59789081333,NA,4037.53563269377,1739.34174926575,NA
NA,NA,NA,NA,-35.3135946435228,-289.185101535524,-372.628655367996,NA,NA,810.243010782956,940.996855581378
-368.607889567636,1408.90670559938,330.202204478352,2437.759464554,195.514202842914,1792.13114103346,2057.08907587214,2701.64361392847,223.073543058591,1852.97970587154,1189.33660972097
-1775.27121425821,-1926.09690386575,404.403079437918,820.433994239045,-308.78880826511,849.55520971002,1839.82587508523,2356.68691624622,-63.5593081369481,1605.82956093877,2272.62067467902
1455.29198543853,-287.143606232909,-114.328517989308,1926.38878457326,1463.98674980437,937.554714804948,342.880197085156,636.954407015968,1326.40788660417,-1975.20044129768,-1518.94833601566
NA,2162.27166087374,1272.22383399065,NA,1429.27644149528,1924.17435666203,727.858388529749,2958.27795387829,1418.06548710359,425.485196003733,NA
2811.85691981893,1675.50577674726,1555.88363793623,1171.8642961923,2652.53342621766,2078.02441975024,1784.39754456748,719.47749375333,2263.28387285874,422.592139157656,-324.155251803129
-86.15113370559,1319.25141027,127.535859074752,NA,NA,1856.78137020529,2882.38517664897,-237.551980747381,114.583106481912,466.552226968774,NA
-2473.17453784271,-1799.09403257977,-318.547573425492,-3204.3042150605,-1256.10266699884,-2277.05357143723,NA,NA,-311.707664226059,NA,21.0360005446947
1767.90067441919,NA,NA,3451.05794323534,NA,3013.17720891277,4982.88114643974,2130.59602331347,NA,3677.71998798671,NA
-1428.10675854715,-1112.0523813361,NA,691.792897678789,-2226.8733416423,-49.758121999796,NA,426.033764385385,-85.0056290018225,-1115.45461593465,-97.9158577971904
-1156.38968064588,-1339.6977630528,-8.9599017396921,1021.09881521244,-949.528308716301,819.492796808048,1551.53948479488,7.39842231047328,-1046.98368729722,105.94096029545,230.581454675282
-1151.08282932815,-1010.63016317395,-204.031129817576,-1954.63307655964,-540.17084385003,-1585.90750221807,-1506.65476621304,-2783.35816527457,214.599629169187,-2243.13849186801,-1644.72790562235
110.957011014587,NA,650.768151922311,2070.40183734751,351.805601177613,NA,2342.46457300317,1255.78392397645,787.878835988943,NA,1057.87355438506
NA,-266.429567691095,NA,822.030450166549,NA,NA,NA,-311.141777635857,NA,-1489.54685005843,281.558543484041
-8.50714536078817,273.641076091238,NA,NA,103.58725073116,846.888663191533,520.830919335867,NA,329.266663065599,NA,NA
3097.99868265648,NA,2193.94169603949,1172.4394999875,373.781543778491,2101.80620446313,1913.73789316013,-241.039242585646,1957.38397857936,835.757673122642,892.525206258152
-1595.37263741601,-2019.99629055377,-404.105182297805,-1881.33166800563,-2098.58713685491,-959.876759122489,-1948.90297070399,-1609.19707914128,-250.556652123635,-2447.47494104761,-1838.71013332716
-2309.812378795,-3420.71715552338,-1383.92876179019,-1506.37264525154,-1455.31736406169,-973.208537870228,548.886014373702,-2477.96338047852,-2086.17108298637,-959.610797638022,-414.406559403037
NA,-983.43381070283,-1033.41370069386,637.97015231709,NA,393.40168059802,-415.073533775365,NA,NA,NA,NA
-1518.53387545636,-2965.62711116902,-2545.69518813584,NA,-2102.35261157116,NA,NA,NA,NA,NA,-4769.52430922409
-2922.15583517056,286.092108850593,-465.695847828248,-1604.51867675378,-1287.31583633629,402.160281435536,-471.573273484763,556.914474490311,NA,1704.51467202372,NA
4713.23990472056,3390.20992689071,2872.87193243002,4075.41743884676,2266.99782485848,2498.57707907473,2538.6435571,3156.30897990459,1470.42730375671,229.342671578974,2849.0542428269
1557.6383064063,1607.12603272197,1828.19789229664,1981.37162445889,2022.03624602179,1927.23210455328,3147.70645676475,-507.994099046607,2579.67419302882,364.806994112548,132.594960285758
1475.81394059671,2534.9541254043,NA,NA,3523.10804028306,2254.07670792317,NA,2113.31275612469,3801.66749700002,NA,2456.30888916824
1436.43461146818,NA,1079.41459451411,NA,807.612531729066,NA,2200.73313000905,NA,NA,NA,-182.178844173652
2192.57320348253,1453.29770416039,NA,NA,1235.98423614589,2454.13485345066,3072.78736721893,NA,NA,NA,694.111010950842
-1523.49051876986,-5.73002652094249,171.363406405837,807.083835187152,NA,NA,NA,NA,14.9390814064591,1448.98141674329,1363.75621968797
NA,NA,3371.80610435804,2704.86635038531,2351.98924487211,855.923951451716,NA,NA,3132.97910204658,NA,3196.67681758914
NA,NA,666.480947893978,196.289493426525,13.439504617425,372.066267578743,125.16510947175,1236.61917170102,-376.877817115869,192.806087288938,981.464197947165
1995.15924304565,1695.51631197916,1302.24436515012,1794.32649664772,2214.59493412888,1644.82348242734,2425.92283331956,1365.71732041292,1325.90841687933,1108.49455926678,1356.7020716669
-2565.50080801192,-3331.22926198053,-1740.29221051725,-1230.83214052077,-4008.4351214956,-695.729388289386,-2678.23479539197,-1713.55062216299,-1760.47032948711,-4463.24585140652,-3979.78668650497
-578.841396053561,-890.584158156008,-1412.4993578009,-8.67096888839001,382.647832823882,-405.837665691929,-2012.15534176724,1446.27069697041,-778.476156817952,-1761.92123949502,-2038.71884746828
NA,NA,-1285.45290400351,NA,-1598.16026294349,-8.100647705754,-1016.04539973102,NA,NA,-764.523285346983,NA
-1730.51732228973,-361.546173430482,NA,-199.134830637372,-2647.7934882825,303.005590179099,790.172940213195,-436.122848237227,-151.286080684616,843.831643083453,1236.97205403077
-2741.29693287674,-3134.59660294036,-1776.32060296737,NA,-3616.72117809469,NA,-1484.00970192184,-3010.68277743935,-1869.49791258948,-3313.70495432457,NA
1159.16917943937,1373.76702629753,1550.14438095302,2799.45049051982,822.362830685046,2186.64996889756,2828.95570138014,1622.143649136,1201.70681063214,877.619078615233,1314.80287050321
1405.45726089847,438.811655816002,1857.25831235861,722.468711143917,1559.47010650211,667.462436686339,893.969881264384,1525.68658241577,3580.14326630098,622.341760463417,1949.05649662559
-1320.9539873386,-2817.18578340577,-1591.17711703177,-1754.51793589072,-1403.67659345375,-1654.69743587931,-2211.29740571644,-1490.31912624746,-2392.7225990813,-3139.00756537591,NA
2512.97508179251,1559.72460058291,826.54721175678,2317.62497082403,2660.75228814964,1529.01753357514,1621.97011057382,1604.41940726073,3305.33247665125,-53.2623716253019,270.039735421503
-1860.08733288541,NA,1674.8253614806,535.272357962496,-1237.53373905314,1896.3160492587,NA,850.908297100447,-41.4035518974539,3198.38844078512,NA
1463.91549986315,1197.74290645776,793.277338188812,3234.95035876469,816.226501582172,1330.78181493798,2128.80355025243,940.297139335742,627.637356468866,-563.794324723246,820.326778793895
71.9615028364158,NA,NA,NA,2089.73221715539,NA,837.41353676084,NA,880.067383008152,852.876600981564,NA
1222.18950011107,461.123425843227,630.230039628811,2065.53600145675,1114.42460322306,2374.68592557607,717.787020565875,1738.02547001463,2315.05013761176,194.169699746958,-1692.76689384516
-725.118500254709,-311.454449918846,NA,NA,-800.768691467231,NA,228.061788836135,-274.143955856346,NA,NA,NA
3.07251718559871,NA,-534.879026569835,1985.36422250265,NA,1422.52356571167,2013.90284789713,NA,-1094.67725871103,NA,107.075033585256
NA,1642.83309649287,1119.23274097593,2053.35400630899,NA,1932.87509417483,2306.1013774959,1144.47298439203,1252.40448053516,949.656450698403,462.737414809722
-1334.69077362469,-1812.94299536024,-1964.44676285006,-1698.68715642668,-796.037691244822,NA,-1906.33223628273,-1275.65818806385,-1951.009260897,-2861.33428121892,NA
-697.685664090332,54.5137601887909,1509.7341159473,NA,2081.11171831613,NA,1114.96053571401,1761.97252604642,NA,1396.55965108574,2887.44861138935
NA,-78.9546576940515,1053.01014394935,483.096170045301,NA,NA,NA,NA,957.458898936458,1592.14487662268,NA
678.389468068686,431.774625664618,2183.26036649226,708.816071672338,492.435804503144,292.874249832811,NA,566.093234758841,775.963596668133,-596.022385331642,1704.17534483131
-1049.18109810514,NA,-1619.98059520284,NA,NA,-74.33526321534,-819.229680906251,-142.338594558482,389.196949677182,-532.362607611826,-2537.10499855278
NA,1516.92282836946,NA,1468.20757482622,-360.095044300973,801.392913893753,1604.17210858892,810.652167085268,-308.45178509655,289.784682995161,NA
-1299.37485277391,-248.337871007723,-1057.24796024392,1647.70006723305,1672.68344827792,694.76731405857,795.097929914954,2356.26029289026,823.439428588809,1250.02211755758,-422.00097760328
755.685119314642,1631.79951209797,1008.5272063989,1548.13692165011,1546.55739958129,2466.15133589613,2717.47365192426,1320.86447470957,3712.18738950241,2052.95624214177,39.0370145406092
-704.248388355935,NA,1917.09571136775,NA,NA,667.318907415379,NA,2265.77770581065,1109.50188057043,1093.69747412218,2263.96024313399
1279.77099321126,269.015471493485,922.941045660888,1831.16281591376,458.240394658123,798.458622954721,602.222122633829,-286.592854820241,1561.80352140244,-2085.49860968561,-834.714111324592
NA,1024.01125152232,144.710946330939,2646.40516027911,1274.99354467336,2593.95362675269,3471.96910420314,509.27663082684,3904.21588673578,1788.97405223166,-785.753940867761
-372.080632867121,-1255.81382704976,-1554.58120276572,1433.05186876583,-545.26255502961,885.764164516961,NA,177.904604425778,NA,-1078.11776860104,-1470.16376178564
2062.3092737307,3301.53707945445,1834.09327983056,3486.70438156679,2754.95139310989,3458.09036308767,3782.18570247807,3743.5319558666,4046.29320287376,4192.26041582143,2038.58044470953
NA,NA,-15.9075697824077,168.595742610459,NA,349.026620272834,-1585.57750325288,1271.29116319997,NA,-1238.98081357823,NA
NA,NA,3133.77633031334,5091.56371995711,2278.6490876552,NA,4123.22085276137,3286.20457453799,NA,NA,2347.3434704805
-684.701055169185,2032.08006957577,312.675789689529,1271.92614477835,601.617974086228,1637.15392252087,2906.07417726529,1021.00422189248,-381.098875174475,1609.44163644566,630.295852318454
679.918150240009,NA,NA,1418.13167870023,NA,NA,1880.20167329457,1558.26079928957,NA,NA,1286.10922906658
2558.86021582296,2268.69204769128,1818.50236579103,2949.22624672826,648.44552966144,2303.62382782165,2152.47234149069,838.490819547519,2234.84081733091,-119.965656492042,324.870521033712
-638.779863289994,614.748248165149,336.636523738038,231.475945026101,39.9817212768552,1294.42176425978,1879.12464993522,39.8468647395547,1519.01434016452,1465.00956556744,-8.41501529439338
5540.44604344896,4040.77818937773,2089.54905443157,6757.44492774931,3354.40656861116,4788.85516045464,4555.07308127019,4041.45700647369,4162.6868012551,1244.95249847708,1183.95581343958
NA,-2505.41675747599,-1796.69290000488,-1208.91898270305,-1328.91133422114,NA,242.788887148854,NA,-1766.09920574783,-2344.79001665576,-2203.38962390651
2491.58682239563,4470.7564848386,3241.34203513582,2926.47675951154,3836.24471831727,2571.26615819157,2645.69619640995,5289.59589682992,1966.26176543831,4499.68599262328,3892.54097222326
2291.49252888093,2876.07046819623,1486.56613013251,1709.03780559079,-10.6127706692841,1689.90674549587,1145.82469730044,1445.36625357135,1246.4512247911,-318.287850275957,816.56772315217
3274.62631216787,2595.71467654991,1697.24404815694,3670.42909404701,1661.66097147524,2213.16952905425,3193.75289417283,2621.2138560956,1972.17333658917,973.718385536634,2941.31445008568
2023.9013294375,2005.70496467346,645.683416274262,2666.09662575671,NA,2873.26686808392,2523.3635898946,1783.50896029491,2713.1203987676,1141.7080165005,-805.248826755455
NA,-5496.25429804244,NA,-2978.78410178666,-2409.64891741863,-3035.53221010887,-2731.85709075862,-2018.13748632689,-3601.81409877893,-3180.16218772395,NA
1360.93967518491,-131.790897132172,176.490649563952,705.20425892764,1246.15353864526,1686.33274846795,-191.377552489566,1410.05760007521,1462.82486626614,-239.038075081973,-1837.44667142473
3002.58063795722,2707.12921267276,2425.40264564762,5209.31025667544,2049.36760810088,3353.05335199425,4757.25305433163,2339.01114316032,1153.85125491888,619.794316120326,2226.95421119631
3018.91038767711,4967.1060264141,2576.70905412344,3718.38453452397,3467.13445112007,NA,4061.84682037889,3560.87015102186,2209.72453992426,3453.51235315932,2300.34346860986
-1014.37416061188,-790.563097916334,-899.88082270073,-1277.30550925118,816.525519579967,849.46180593475,763.025437358285,396.947094413848,-1600.52116473841,1073.41701619226,-1147.97780772261
1141.2281002753,NA,-96.6080109633184,NA,862.257027361172,610.840822779342,-70.2911928134544,1505.08276779849,NA,NA,NA
-125.99372707985,1383.05345597227,1910.09003915616,1103.94590008716,-78.213895571631,372.990174562794,2142.69704226308,135.507127356123,1313.89012592803,969.403960802294,2732.60045951575
2259.04995332169,2473.3152565827,1063.91890143267,1702.28622889226,3823.89490862522,2551.73019039317,1918.40479542965,3469.26343080717,2423.89439919202,1821.59336911666,123.711360470593
2974.09767293588,4096.13918057675,2246.22641011375,3414.44736241057,2623.67386961227,2651.51398078704,3351.28164739248,3536.02889602765,2773.26339476845,3163.16819635981,3182.1407898396
NA,3859.27047072921,NA,NA,3306.62541802776,3566.36111980751,2187.39746783779,NA,NA,NA,-1660.92902776027
NA,-901.484217939303,NA,-2063.33387499089,-653.424748667029,NA,NA,NA,-1332.17258374906,-1224.09127701965,-1539.06681218533
NA,NA,NA,1145.93581221749,1488.71827520269,1894.69592035529,2832.63032724166,852.04641483601,NA,2059.5339615496,1326.20875246444
3121.21603405367,2696.96266279469,2129.79351726507,NA,3389.16507543541,3284.79015954841,3407.95631715278,2590.78809868647,NA,2338.39984410616,993.498393504231
-3729.1188913754,-3353.25238852215,-2163.17540984561,-2876.57268859863,-4646.70795860652,-1132.61320173011,-2203.71509387061,-2560.61964339028,-2763.2045200088,-1911.15075072608,-2748.90212400567
-1294.04674829426,-1127.1665191924,-273.123034540156,305.529123619954,-559.540901042485,566.025032769407,843.1440148629,322.756814056927,-345.816154127348,-433.781570019493,-433.311749140929
NA,488.544920663171,1403.58413316137,NA,606.058815147712,779.358024980616,NA,NA,NA,NA,1865.12839445671
NA,NA,-738.850952282217,-1133.44694475909,NA,-206.506446030071,-1369.12708140854,-1060.81337990958,-379.668641910788,NA,NA
-663.992283769353,-602.593656901236,10.5609337662862,-1197.22544505395,-1793.82414522668,-263.723866643213,-3430.49585751746,1392.26965309439,-819.065870472071,-1678.19740700022,-1792.25065025047
391.617771702843,2368.25088577887,-567.099989697649,NA,NA,2674.73452233074,1048.51325314921,NA,2104.88556751866,3107.742858591,-1861.42844178706
NA,-4850.54194138323,-2867.52347240257,-4105.15030070041,NA,-1430.62556053812,NA,NA,-1900.62515689537,NA,-4909.94832205576
1913.68069366825,21.247201640184,904.757053988107,1564.68845288271,NA,1183.93951545389,647.634533170143,1222.65782591829,NA,-940.18694723421,-225.906939404875
NA,2186.89331943537,2163.6858683372,3394.83247942329,NA,3220.19879551917,NA,3039.95082736472,NA,3395.67825294037,NA
-202.400616441905,579.705469901995,308.659640895618,1610.48820701779,97.9953853547183,1042.46438431643,355.983805171022,2857.01092669339,351.71307665982,745.38987437333,695.500659637371
-1991.48931076958,-1012.49495031962,769.828965027443,1025.06080102189,-882.025911658077,-154.100805822625,1554.18621409396,280.941391744846,-406.000203176182,516.369046453639,2101.67090450508
-3275.55534496074,-4225.12006220867,-3090.38881392087,-3742.83191381804,-2773.87677614596,-2814.36280727015,-5088.51477714495,-1957.77717869957,-2440.20828577588,-4436.47896266942,-4360.27038110581
NA,69.248186663635,552.247865484243,1107.0133093568,-836.671472102913,NA,1332.15704282599,892.137184106899,-928.860776029592,NA,1227.25818349995
271.134633961238,NA,-568.585194379701,NA,-656.279612571926,NA,NA,-537.462106264085,1533.21822483165,-1302.71986680796,-891.124539168418
2821.40690646784,1067.06651267144,1493.89954749217,133.786177183087,632.722645987191,1029.73073804121,-714.451658488201,1402.75348908078,1320.98016869581,-1384.28586893465,-149.880138464613
967.794494506985,1025.70375936941,1794.21159512815,1101.46964500165,-208.16025393718,1642.09462034607,2285.71166972385,-206.982390538853,2044.82738192389,753.489768388696,1041.08117558149
1766.79900571987,1955.42660843254,567.376618328375,1449.48908698887,1609.42481623608,306.066173223854,250.627945248243,NA,NA,NA,-734.593255542729
-592.375930328414,-1089.00491257581,-1170.79884946744,-1672.85079530346,NA,NA,NA,NA,602.351790977299,NA,NA
